

0190859;Best Achievement in Film Editing;Gravity
0190859;1;0;Best Motion Picture of the Year;Gravity
0190859;1;0;Best Writing, Adapted Screenplay;Children of Men
0190859;Best Achievement in Film Editing;Children of Men
0190859;1;0;Best Writing, Original Screenplay;Y tu mamá también

0000905;1;1;Best Actor in a Leading Role;La vita è bella
0000905;1;0;Best Director;La vita è bella
0000905;Best Writing, Screenplay Written Directly for the Screen;La vita è bella





0001351;1;1;Best Director;The Sting
0001351;1;0;Best Director;Butch Cassidy and the Sundance Kid

0000264;1;1;Best Writing, Original Screenplay;Hable con ella
0000264;1;0;Best Director;Hable con ella


0000965;1;0;Best Motion Picture of the Year;127 Hours
0000965;Best Writing, Adapted Screenplay;127 Hours
0000965;1;1;Best Achievement in Directing;Slumdog Millionaire



0001885;1;0;Best Music, Original Song;Dancer in the Dark

0226189;1;0;Best Director;The Life of Emile Zola



0712947;1;0;Best Writing, Motion Picture Story;Rebel Without a Cause


0671957;1;0;Best Director;Alice's Restaurant
0671957;1;0;Best Director;Bonnie and Clyde
0671957;1;0;Best Director;The Miracle Worker


0856267;1;0;Best Director;Suna no onna

0001945;1;0;Best Picture;Tess
0001945;1;1;Best Short Subject, Live Action Subjects;Le poulet




0649097;1;0;Best Art Direction-Set Decoration, Black-and-White;Le plaisir
0649097;1;0;Best Writing, Screenplay;La ronde


0005139;1;0;Best Writing, Original Screenplay;Another Year
0005139;1;0;Best Writing, Original Screenplay;Happy-Go-Lucky
0005139;1;0;Best Achievement in Directing;Vera Drake
0005139;Best Writing, Original Screenplay;Vera Drake
0005139;1;0;Best Writing, Screenplay Written Directly for the Screen;Topsy-Turvy
0005139;1;0;Best Director;Secrets & Lies
0005139;Best Writing, Screenplay Written Directly for the Screen;Secrets & Lies

0001837;1;0;Best Picture;Master and Commander: The Far Side of the World
0001837;Best Director;Master and Commander: The Far Side of the World
0001837;1;0;Best Director;The Truman Show
0001837;1;0;Best Writing, Screenplay Written Directly for the Screen;Green Card
0001837;1;0;Best Director;Dead Poets Society
0001837;1;0;Best Director;Witness

0002120;1;0;Best Director;The Cider House Rules
0002120;1;0;Best Director;Mitt liv som hund
0002120;Best Writing, Screenplay Based on Material from Another Medium;Mitt liv som hund



0000759;1;0;Best Writing, Adapted Screenplay;Inherent Vice
0000759;1;0;Best Motion Picture of the Year;There Will Be Blood
0000759;Best Achievement in Directing;There Will Be Blood
0000759;Best Writing, Adapted Screenplay;There Will Be Blood
0000759;1;0;Best Writing, Screenplay Written Directly for the Screen;Magnolia
0000759;1;0;Best Writing, Screenplay Written Directly for the Screen;Boogie Nights

0836328;1;0;Best Director;Bad Day at Black Rock


0454771;1;0;Best Director;Wilson
0454771;1;0;Best Director;The Song of Bernadette



0847223;1;0;Best Animated Feature Film of the Year;Kaguyahime no monogatari

0576987;1;0;Best Director;Cidade de Deus


0001603;1;0;Best Writing, Story and Screenplay Based on Material Not Previously Published or Produced;The Wild Bunch

0000231;1;0;Best Writing, Screenplay Written Directly for the Screen;Nixon
0000231;1;0;Best Picture;JFK
0000231;Best Director;JFK
0000231;Best Writing, Screenplay Based on Material Previously Produced or Published;JFK
0000231;1;1;Best Director;Born on the Fourth of July
0000231;1;0;Best Picture;Born on the Fourth of July
0000231;Best Writing, Screenplay Based on Material from Another Medium;Born on the Fourth of July
0000231;1;1;Best Director;Platoon
0000231;1;0;Best Writing, Screenplay Written Directly for the Screen;Platoon
0000231;Best Writing, Screenplay Written Directly for the Screen;Salvador
0000231;1;1;Best Writing, Screenplay Based on Material from Another Medium;Midnight Express





0083348;1;1;Best Animated Feature Film of the Year;Ratatouille
0083348;1;0;Best Writing, Original Screenplay;Ratatouille
0083348;1;1;Best Animated Feature Film of the Year;The Incredibles
